ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,-0.002615585,0.0046455091,0.0052544028,0,0,0,0.05,1
1,-0.0026005257,0.0046431413,0.0052516779,0,0,0,0.05,1
1,-0.0025854664,0.0046407736,0.0052489532,0,0,0,0.05,1
1,-0.0025704071,0.0046384058,0.0052462286,0,0,0,0.05,1
1,-0.0025553478,0.004636038,0.005243504,0,0,0,0.05,1
1,-0.0025402885,0.0046336703,0.0052407796,0,0,0,0.05,1
1,-0.0025252292,0.0046313025,0.0052380553,0,0,0,0.05,1
1,-0.00251017,0.0046289348,0.0052353312,0,0,0,0.05,1
1,-0.0024951107,0.004626567,0.0052326071,0,0,0,0.05,1
1,-0.0024800514,0.0046241992,0.0052298832,0,0,0,0.05,1
1,-0.0024649921,0.0046218315,0.0052271593,0,0,0,0.05,1
1,-0.0024499329,0.0046194637,0.0052244356,0,0,0,0.05,1
1,-0.0024348736,0.004617096,0.005221712,0,0,0,0.05,1
1,-0.0024198144,0.0046147282,0.0052189885,0,0,0,0.05,1
1,-0.0024047551,0.0046123605,0.0052162652,0,0,0,0.05,1
1,-0.0023896959,0.0046099927,0.0052135419,0,0,0,0.05,1
1,-0.0023746367,0.004607625,0.0052108188,0,0,0,0.05,1
1,-0.0023595774,0.0046052572,0.0052080957,0,0,0,0.05,1
1,-0.0023445182,0.0046028895,0.0052053728,0,0,0,0.05,1
1,-0.002329459,0.0046005217,0.00520265,0,0,0,0.05,1
1,-0.0023143998,0.004598154,0.0051999274,0,0,0,0.05,1
1,-0.0022993406,0.0045957862,0.0051972048,0,0,0,0.05,1
1,-0.0022842814,0.0045934185,0.0051944823,0,0,0,0.05,1
1,-0.0022692222,0.0045910508,0.00519176,0,0,0,0.05,1
1,-0.002254163,0.004588683,0.0051890378,0,0,0,0.05,1
1,-0.0022391038,0.0045863153,0.0051863157,0,0,0,0.05,1
1,-0.0022240446,0.0045839476,0.0051835937,0,0,0,0.05,1
1,-0.0022089855,0.0045815798,0.0051808718,0,0,0,0.05,1
1,-0.0021939263,0.0045792121,0.0051781501,0,0,0,0.05,1
1,-0.0021788671,0.0045768444,0.0051754284,0,0,0,0.05,1
1,-0.002163808,0.0045744766,0.0051727069,0,0,0,0.05,1
1,-0.0021487488,0.0045721089,0.0051699855,0,0,0,0.05,1
1,-0.0021336897,0.0045697412,0.0051672642,0,0,0,0.05,1
1,-0.0021186306,0.0045673734,0.005164543,0,0,0,0.05,1
1,-0.0021035714,0.0045650057,0.0051618219,0,0,0,0.05,1
1,-0.0020885123,0.004562638,0.005159101,0,0,0,0.05,1
1,-0.0020734532,0.0045602703,0.0051563801,0,0,0,0.05,1
1,-0.0020583941,0.0045579025,0.0051536594,0,0,0,0.05,1
1,-0.002043335,0.0045555348,0.0051509388,0,0,0,0.05,1
1,-0.0020282758,0.0045531671,0.0051482183,0,0,0,0.05,1
1,-0.0020132167,0.0045507994,0.0051454979,0,0,0,0.05,1
1,-0.0019981577,0.0045484317,0.0051427777,0,0,0,0.05,1
1,-0.0019830986,0.0045460639,0.0051400575,0,0,0,0.05,1
1,-0.0019680395,0.0045436962,0.0051373375,0,0,0,0.05,1
1,-0.0019529804,0.0045413285,0.0051346176,0,0,0,0.05,1
1,-0.0019379213,0.0045389608,0.0051318978,0,0,0,0.05,1
1,-0.0019228623,0.0045365931,0.0051291781,0,0,0,0.05,1
1,-0.0019078032,0.0045342254,0.0051264585,0,0,0,0.05,1
1,-0.0018927442,0.0045318577,0.0051237391,0,0,0,0.05,1
1,-0.0018776851,0.00452949,0.0051210197,0,0,0,0.05,1
1,-0.0018626261,0.0045271223,0.0051183005,0,0,0,0.05,1
1,-0.001847567,0.0045247546,0.0051155814,0,0,0,0.05,1
1,-0.001832508,0.0045223869,0.0051128624,0,0,0,0.05,1
1,-0.001817449,0.0045200192,0.0051101435,0,0,0,0.05,1
1,-0.0018023899,0.0045176515,0.0051074247,0,0,0,0.05,1
1,-0.0017873309,0.0045152838,0.0051047061,0,0,0,0.05,1
1,-0.0017722719,0.0045129161,0.0051019876,0,0,0,0.05,1
1,-0.0017572129,0.0045105484,0.0050992691,0,0,0,0.05,1
1,-0.0017421539,0.0045081807,0.0050965508,0,0,0,0.05,1
1,-0.0017270949,0.004505813,0.0050938326,0,0,0,0.05,1
1,-0.0017120359,0.0045034453,0.0050911146,0,0,0,0.05,1
1,-0.001696977,0.0045010776,0.0050883966,0,0,0,0.05,1
1,-0.001681918,0.0044987099,0.0050856788,0,0,0,0.05,1
1,-0.001666859,0.0044963422,0.005082961,0,0,0,0.05,1
1,-0.0016518,0.0044939745,0.0050802434,0,0,0,0.05,1
1,-0.0016367411,0.0044916068,0.0050775259,0,0,0,0.05,1
1,-0.0016216821,0.0044892391,0.0050748085,0,0,0,0.05,1
1,-0.0016066232,0.0044868715,0.0050720913,0,0,0,0.05,1
1,-0.0015915642,0.0044845038,0.0050693741,0,0,0,0.05,1
1,-0.0015765053,0.0044821361,0.0050666571,0,0,0,0.05,1
1,-0.0015614464,0.0044797684,0.0050639401,0,0,0,0.05,1
1,-0.0015463874,0.0044774007,0.0050612233,0,0,0,0.05,1
1,-0.0015313285,0.0044750331,0.0050585066,0,0,0,0.05,1
1,-0.0015162696,0.0044726654,0.0050557901,0,0,0,0.05,1
1,-0.0015012107,0.0044702977,0.0050530736,0,0,0,0.05,1
1,-0.0014861518,0.00446793,0.0050503572,0,0,0,0.05,1
1,-0.0014710929,0.0044655624,0.005047641,0,0,0,0.05,1
1,-0.001456034,0.0044631947,0.0050449249,0,0,0,0.05,1
1,-0.0014409751,0.004460827,0.0050422089,0,0,0,0.05,1
1,-0.0014259162,0.0044584594,0.005039493,0,0,0,0.05,1
1,-0.0014108573,0.0044560917,0.0050367772,0,0,0,0.05,1
1,-0.0013957985,0.004453724,0.0050340616,0,0,0,0.05,1
1,-0.0013807396,0.0044513564,0.005031346,0,0,0,0.05,1
1,-0.0013656807,0.0044489887,0.0050286306,0,0,0,0.05,1
1,-0.0013506219,0.004446621,0.0050259153,0,0,0,0.05,1
1,-0.001335563,0.0044442534,0.0050232001,0,0,0,0.05,1
1,-0.0013205042,0.0044418857,0.005020485,0,0,0,0.05,1
1,-0.0013054454,0.004439518,0.00501777,0,0,0,0.05,1
1,-0.0012903865,0.0044371504,0.0050150552,0,0,0,0.05,1
1,-0.0012753277,0.0044347827,0.0050123405,0,0,0,0.05,1
1,-0.0012602689,0.0044324151,0.0050096258,0,0,0,0.05,1
1,-0.0012452101,0.0044300474,0.0050069113,0,0,0,0.05,1
1,-0.0012301513,0.0044276798,0.0050041969,0,0,0,0.05,1
1,-0.0012150924,0.0044253121,0.0050014827,0,0,0,0.05,1
1,-0.0012000336,0.0044229445,0.0049987685,0,0,0,0.05,1
1,-0.0011849749,0.0044205768,0.0049960545,0,0,0,0.05,1
1,-0.0011699161,0.0044182092,0.0049933405,0,0,0,0.05,1
1,-0.0011548573,0.0044158415,0.0049906267,0,0,0,0.05,1
1,-0.0011397985,0.0044134739,0.004987913,0,0,0,0.05,1
1,-0.0011247397,0.0044111062,0.0049851994,0,0,0,0.05,1
1,-0.001109681,0.0044087386,0.0049824859,0,0,0,0.05,1
1,-0.0010946222,0.004406371,0.0049797726,0,0,0,0.05,1
1,-0.0010795635,0.0044040033,0.0049770594,0,0,0,0.05,1
1,-0.0010645047,0.0044016357,0.0049743462,0,0,0,0.05,1
1,-0.001049446,0.004399268,0.0049716332,0,0,0,0.05,1
1,-0.0010343872,0.0043969004,0.0049689203,0,0,0,0.05,1
1,-0.0010193285,0.0043945328,0.0049662075,0,0,0,0.05,1
1,-0.0010042698,0.0043921651,0.0049634949,0,0,0,0.05,1
1,-0.00098921105,0.0043897975,0.0049607823,0,0,0,0.05,1
1,-0.00097415233,0.0043874299,0.0049580699,0,0,0,0.05,1
1,-0.00095909362,0.0043850623,0.0049553576,0,0,0,0.05,1
1,-0.00094403491,0.0043826946,0.0049526454,0,0,0,0.05,1
1,-0.00092897622,0.004380327,0.0049499333,0,0,0,0.05,1
1,-0.00091391752,0.0043779594,0.0049472213,0,0,0,0.05,1
1,-0.00089885883,0.0043755918,0.0049445094,0,0,0,0.05,1
1,-0.00088380015,0.0043732241,0.0049417977,0,0,0,0.05,1
1,-0.00086874147,0.0043708565,0.0049390861,0,0,0,0.05,1
1,-0.0008536828,0.0043684889,0.0049363746,0,0,0,0.05,1
1,-0.00083862414,0.0043661213,0.0049336632,0,0,0,0.05,1
1,-0.00082356548,0.0043637537,0.0049309519,0,0,0,0.05,1
1,-0.00080850682,0.004361386,0.0049282407,0,0,0,0.05,1
1,-0.00079344817,0.0043590184,0.0049255297,0,0,0,0.05,1
1,-0.00077838953,0.0043566508,0.0049228187,0,0,0,0.05,1
1,-0.00076333089,0.0043542832,0.0049201079,0,0,0,0.05,1
1,-0.00074827226,0.0043519156,0.0049173972,0,0,0,0.05,1
1,-0.00073321363,0.004349548,0.0049146866,0,0,0,0.05,1
1,-0.00071815501,0.0043471804,0.0049119761,0,0,0,0.05,1
1,-0.0007030964,0.0043448128,0.0049092658,0,0,0,0.05,1
1,-0.00068803779,0.0043424452,0.0049065555,0,0,0,0.05,1
1,-0.00067297918,0.0043400775,0.0049038454,0,0,0,0.05,1
1,-0.00065792058,0.0043377099,0.0049011354,0,0,0,0.05,1
1,-0.00064286199,0.0043353423,0.0048984255,0,0,0,0.05,1
1,-0.0006278034,0.0043329747,0.0048957157,0,0,0,0.05,1
1,-0.00061274482,0.0043306071,0.004893006,0,0,0,0.05,1
1,-0.00059768624,0.0043282395,0.0048902964,0,0,0,0.05,1
1,-0.00058262767,0.0043258719,0.004887587,0,0,0,0.05,1
1,-0.0005675691,0.0043235043,0.0048848777,0,0,0,0.05,1
1,-0.00055251054,0.0043211368,0.0048821685,0,0,0,0.05,1
1,-0.00053745199,0.0043187692,0.0048794594,0,0,0,0.05,1
1,-0.00052239344,0.0043164016,0.0048767504,0,0,0,0.05,1
1,-0.0005073349,0.004314034,0.0048740415,0,0,0,0.05,1
1,-0.00049227636,0.0043116664,0.0048713328,0,0,0,0.05,1
1,-0.00047721783,0.0043092988,0.0048686241,0,0,0,0.05,1
1,-0.0004621593,0.0043069312,0.0048659156,0,0,0,0.05,1
1,-0.00044710078,0.0043045636,0.0048632072,0,0,0,0.05,1
1,-0.00043204226,0.004302196,0.0048604989,0,0,0,0.05,1
1,-0.00041698375,0.0042998285,0.0048577907,0,0,0,0.05,1
1,-0.00040192525,0.0042974609,0.0048550827,0,0,0,0.05,1
1,-0.00038686675,0.0042950933,0.0048523747,0,0,0,0.05,1
1,-0.00037180826,0.0042927257,0.0048496669,0,0,0,0.05,1
1,-0.00035674977,0.0042903581,0.0048469592,0,0,0,0.05,1
1,-0.00034169128,0.0042879906,0.0048442516,0,0,0,0.05,1
1,-0.00032663281,0.004285623,0.0048415441,0,0,0,0.05,1
1,-0.00031157434,0.0042832554,0.0048388367,0,0,0,0.05,1
1,-0.00029651587,0.0042808878,0.0048361295,0,0,0,0.05,1
1,-0.00028145741,0.0042785203,0.0048334223,0,0,0,0.05,1
1,-0.00026639896,0.0042761527,0.0048307153,0,0,0,0.05,1
1,-0.00025134051,0.0042737851,0.0048280084,0,0,0,0.05,1
1,-0.00023628206,0.0042714176,0.0048253016,0,0,0,0.05,1
1,-0.00022122363,0.00426905,0.0048225949,0,0,0,0.05,1
1,-0.00020616519,0.0042666824,0.0048198884,0,0,0,0.05,1
1,-0.00019110677,0.0042643149,0.0048171819,0,0,0,0.05,1
1,-0.00017604835,0.0042619473,0.0048144756,0,0,0,0.05,1
1,-0.00016098993,0.0042595797,0.0048117694,0,0,0,0.05,1
1,-0.00014593152,0.0042572122,0.0048090633,0,0,0,0.05,1
1,-0.00013087311,0.0042548446,0.0048063573,0,0,0,0.05,1
1,-0.00011581472,0.0042524771,0.0048036514,0,0,0,0.05,1
1,-0.00010075632,0.0042501095,0.0048009456,0,0,0,0.05,1
1,-8.5697934e-05,0.004247742,0.00479824,0,0,0,0.05,1
1,-7.0639552e-05,0.0042453744,0.0047955345,0,0,0,0.05,1
1,-5.5581175e-05,0.0042430068,0.0047928291,0,0,0,0.05,1
1,-4.0522803e-05,0.0042406393,0.0047901238,0,0,0,0.05,1
1,-2.5464438e-05,0.0042382717,0.0047874186,0,0,0,0.05,1
1,-1.0406077e-05,0.0042359042,0.0047847135,0,0,0,0.05,1
1,4.6522772e-06,0.0042335367,0.0047820086,0,0,0,0.05,1
1,1.9710626e-05,0.0042311691,0.0047793037,0,0,0,0.05,1
1,3.476897e-05,0.0042288016,0.004776599,0,0,0,0.05,1
1,4.9827308e-05,0.004226434,0.0047738944,0,0,0,0.05,1
1,6.488564e-05,0.0042240665,0.0047711899,0,0,0,0.05,1
1,7.9943967e-05,0.0042216989,0.0047684855,0,0,0,0.05,1
1,9.5002288e-05,0.0042193314,0.0047657813,0,0,0,0.05,1
1,0.0001100606,0.0042169639,0.0047630771,0,0,0,0.05,1
1,0.00012511891,0.0042145963,0.0047603731,0,0,0,0.05,1
1,0.00014017722,0.0042122288,0.0047576692,0,0,0,0.05,1
1,0.00015523552,0.0042098612,0.0047549654,0,0,0,0.05,1
1,0.00017029381,0.0042074937,0.0047522617,0,0,0,0.05,1
1,0.0001853521,0.0042051262,0.0047495581,0,0,0,0.05,1
1,0.00020041038,0.0042027587,0.0047468547,0,0,0,0.05,1
1,0.00021546866,0.0042003911,0.0047441513,0,0,0,0.05,1
1,0.00023052693,0.0041980236,0.0047414481,0,0,0,0.05,1
1,0.0002455852,0.0041956561,0.004738745,0,0,0,0.05,1
1,0.00026064346,0.0041932885,0.004736042,0,0,0,0.05,1
1,0.00027570171,0.004190921,0.0047333391,0,0,0,0.05,1
1,0.00029075996,0.0041885535,0.0047306363,0,0,0,0.05,1
1,0.0003058182,0.004186186,0.0047279337,0,0,0,0.05,1
1,0.00032087644,0.0041838185,0.0047252312,0,0,0,0.05,1
1,0.00033593467,0.0041814509,0.0047225287,0,0,0,0.05,1
1,0.0003509929,0.0041790834,0.0047198264,0,0,0,0.05,1
1,0.00036605112,0.0041767159,0.0047171242,0,0,0,0.05,1
1,0.00038110934,0.0041743484,0.0047144222,0,0,0,0.05,1
1,0.00039616755,0.0041719809,0.0047117202,0,0,0,0.05,1
1,0.00041122575,0.0041696134,0.0047090184,0,0,0,0.05,1
1,0.00042628395,0.0041672458,0.0047063166,0,0,0,0.05,1
1,0.00044134214,0.0041648783,0.004703615,0,0,0,0.05,1
1,0.00045640033,0.0041625108,0.0047009135,0,0,0,0.05,1
1,0.00047145852,0.0041601433,0.0046982121,0,0,0,0.05,1
1,0.00048651669,0.0041577758,0.0046955109,0,0,0,0.05,1
1,0.00050157486,0.0041554083,0.0046928097,0,0,0,0.05,1
1,0.00051663303,0.0041530408,0.0046901087,0,0,0,0.05,1
1,0.00053169119,0.0041506733,0.0046874078,0,0,0,0.05,1
1,0.00054674934,0.0041483058,0.004684707,0,0,0,0.05,1
1,0.00056180749,0.0041459383,0.0046820063,0,0,0,0.05,1
1,0.00057686564,0.0041435708,0.0046793057,0,0,0,0.05,1
1,0.00059192377,0.0041412033,0.0046766052,0,0,0,0.05,1
1,0.00060698191,0.0041388358,0.0046739049,0,0,0,0.05,1
1,0.00062204003,0.0041364683,0.0046712046,0,0,0,0.05,1
1,0.00063709815,0.0041341008,0.0046685045,0,0,0,0.05,1
1,0.00065215627,0.0041317333,0.0046658045,0,0,0,0.05,1
1,0.00066721438,0.0041293658,0.0046631046,0,0,0,0.05,1
1,0.00068227249,0.0041269983,0.0046604049,0,0,0,0.05,1
1,0.00069733058,0.0041246309,0.0046577052,0,0,0,0.05,1
1,0.00071238868,0.0041222634,0.0046550057,0,0,0,0.05,1
1,0.00072744677,0.0041198959,0.0046523062,0,0,0,0.05,1
1,0.00074250485,0.0041175284,0.0046496069,0,0,0,0.05,1
1,0.00075756293,0.0041151609,0.0046469077,0,0,0,0.05,1
1,0.000772621,0.0041127934,0.0046442086,0,0,0,0.05,1
1,0.00078767906,0.0041104259,0.0046415097,0,0,0,0.05,1
1,0.00080273712,0.0041080585,0.0046388108,0,0,0,0.05,1
1,0.00081779518,0.004105691,0.0046361121,0,0,0,0.05,1
1,0.00083285323,0.0041033235,0.0046334135,0,0,0,0.05,1
1,0.00084791127,0.004100956,0.004630715,0,0,0,0.05,1
1,0.00086296931,0.0040985886,0.0046280166,0,0,0,0.05,1
1,0.00087802734,0.0040962211,0.0046253183,0,0,0,0.05,1
1,0.00089308537,0.0040938536,0.0046226201,0,0,0,0.05,1
1,0.00090814339,0.0040914861,0.0046199221,0,0,0,0.05,1
1,0.0009232014,0.0040891187,0.0046172242,0,0,0,0.05,1
1,0.00093825941,0.0040867512,0.0046145263,0,0,0,0.05,1
1,0.00095331742,0.0040843837,0.0046118286,0,0,0,0.05,1
1,0.00096837542,0.0040820163,0.0046091311,0,0,0,0.05,1
1,0.00098343341,0.0040796488,0.0046064336,0,0,0,0.05,1
1,0.0009984914,0.0040772813,0.0046037362,0,0,0,0.05,1
1,0.0010135494,0.0040749139,0.004601039,0,0,0,0.05,1
1,0.0010286074,0.0040725464,0.0045983419,0,0,0,0.05,1
1,0.0010436653,0.004070179,0.0045956449,0,0,0,0.05,1
1,0.0010587233,0.0040678115,0.004592948,0,0,0,0.05,1
1,0.0010737813,0.0040654441,0.0045902512,0,0,0,0.05,1
1,0.0010888392,0.0040630766,0.0045875545,0,0,0,0.05,1
1,0.0011038972,0.0040607091,0.004584858,0,0,0,0.05,1
1,0.0011189551,0.0040583417,0.0045821615,0,0,0,0.05,1
1,0.001134013,0.0040559742,0.0045794652,0,0,0,0.05,1
1,0.001149071,0.0040536068,0.004576769,0,0,0,0.05,1
1,0.0011641289,0.0040512393,0.0045740729,0,0,0,0.05,1
1,0.0011791868,0.0040488719,0.004571377,0,0,0,0.05,1
1,0.0011942447,0.0040465044,0.0045686811,0,0,0,0.05,1
1,0.0012093026,0.004044137,0.0045659854,0,0,0,0.05,1
1,0.0012243606,0.0040417696,0.0045632897,0,0,0,0.05,1
1,0.0012394185,0.0040394021,0.0045605942,0,0,0,0.05,1
1,0.0012544763,0.0040370347,0.0045578988,0,0,0,0.05,1
1,0.0012695342,0.0040346672,0.0045552035,0,0,0,0.05,1
1,0.0012845921,0.0040322998,0.0045525084,0,0,0,0.05,1
1,0.00129965,0.0040299324,0.0045498133,0,0,0,0.05,1
1,0.0013147079,0.0040275649,0.0045471184,0,0,0,0.05,1
1,0.0013297657,0.0040251975,0.0045444236,0,0,0,0.05,1
1,0.0013448236,0.0040228301,0.0045417288,0,0,0,0.05,1
1,0.0013598814,0.0040204626,0.0045390343,0,0,0,0.05,1
1,0.0013749393,0.0040180952,0.0045363398,0,0,0,0.05,1
1,0.0013899971,0.0040157278,0.0045336454,0,0,0,0.05,1
1,0.001405055,0.0040133603,0.0045309512,0,0,0,0.05,1
1,0.0014201128,0.0040109929,0.004528257,0,0,0,0.05,1
1,0.0014351706,0.0040086255,0.004525563,0,0,0,0.05,1
1,0.0014502285,0.0040062581,0.0045228691,0,0,0,0.05,1
1,0.0014652863,0.0040038906,0.0045201753,0,0,0,0.05,1
1,0.0014803441,0.0040015232,0.0045174817,0,0,0,0.05,1
1,0.0014954019,0.0039991558,0.0045147881,0,0,0,0.05,1
1,0.0015104597,0.0039967884,0.0045120947,0,0,0,0.05,1
1,0.0015255175,0.0039944209,0.0045094013,0,0,0,0.05,1
1,0.0015405753,0.0039920535,0.0045067081,0,0,0,0.05,1
1,0.001555633,0.0039896861,0.004504015,0,0,0,0.05,1
1,0.0015706908,0.0039873187,0.0045013221,0,0,0,0.05,1
1,0.0015857486,0.0039849513,0.0044986292,0,0,0,0.05,1
1,0.0016008064,0.0039825839,0.0044959364,0,0,0,0.05,1
1,0.0016158641,0.0039802165,0.0044932438,0,0,0,0.05,1
1,0.0016309219,0.0039778491,0.0044905513,0,0,0,0.05,1
1,0.0016459796,0.0039754816,0.0044878589,0,0,0,0.05,1
1,0.0016610374,0.0039731142,0.0044851666,0,0,0,0.05,1
1,0.0016760951,0.0039707468,0.0044824744,0,0,0,0.05,1
1,0.0016911528,0.0039683794,0.0044797824,0,0,0,0.05,1
1,0.0017062106,0.003966012,0.0044770904,0,0,0,0.05,1
1,0.0017212683,0.0039636446,0.0044743986,0,0,0,0.05,1
1,0.001736326,0.0039612772,0.0044717069,0,0,0,0.05,1
1,0.0017513837,0.0039589098,0.0044690153,0,0,0,0.05,1
1,0.0017664414,0.0039565424,0.0044663238,0,0,0,0.05,1
1,0.0017814991,0.003954175,0.0044636324,0,0,0,0.05,1
1,0.0017965568,0.0039518076,0.0044609412,0,0,0,0.05,1
1,0.0018116145,0.0039494402,0.00445825,0,0,0,0.05,1
1,0.0018266722,0.0039470728,0.004455559,0,0,0,0.05,1
1,0.0018417299,0.0039447055,0.0044528681,0,0,0,0.05,1
1,0.0018567875,0.0039423381,0.0044501773,0,0,0,0.05,1
1,0.0018718452,0.0039399707,0.0044474866,0,0,0,0.05,1
1,0.0018869029,0.0039376033,0.0044447961,0,0,0,0.05,1
1,0.0019019605,0.0039352359,0.0044421056,0,0,0,0.05,1
1,0.0019170182,0.0039328685,0.0044394153,0,0,0,0.05,1
1,0.0019320758,0.0039305011,0.0044367251,0,0,0,0.05,1
1,0.0019471334,0.0039281338,0.0044340349,0,0,0,0.05,1
1,0.0019621911,0.0039257664,0.004431345,0,0,0,0.05,1
1,0.0019772487,0.003923399,0.0044286551,0,0,0,0.05,1
1,0.0019923063,0.0039210316,0.0044259653,0,0,0,0.05,1
1,0.0020073639,0.0039186642,0.0044232757,0,0,0,0.05,1
1,0.0020224215,0.0039162969,0.0044205862,0,0,0,0.05,1
1,0.0020374792,0.0039139295,0.0044178968,0,0,0,0.05,1
1,0.0020525367,0.0039115621,0.0044152075,0,0,0,0.05,1
1,0.0020675943,0.0039091947,0.0044125183,0,0,0,0.05,1
1,0.0020826519,0.0039068274,0.0044098292,0,0,0,0.05,1
1,0.0020977095,0.00390446,0.0044071403,0,0,0,0.05,1
1,0.0021127671,0.0039020926,0.0044044514,0,0,0,0.05,1
1,0.0021278247,0.0038997253,0.0044017627,0,0,0,0.05,1
1,0.0021428822,0.0038973579,0.0043990741,0,0,0,0.05,1
1,0.0021579398,0.0038949905,0.0043963856,0,0,0,0.05,1
1,0.0021729973,0.0038926232,0.0043936972,0,0,0,0.05,1
1,0.0021880549,0.0038902558,0.004391009,0,0,0,0.05,1
1,0.0022031124,0.0038878884,0.0043883208,0,0,0,0.05,1
1,0.00221817,0.0038855211,0.0043856328,0,0,0,0.05,1
1,0.0022332275,0.0038831537,0.0043829449,0,0,0,0.05,1
1,0.002248285,0.0038807864,0.0043802571,0,0,0,0.05,1
1,0.0022633426,0.003878419,0.0043775694,0,0,0,0.05,1
1,0.0022784001,0.0038760517,0.0043748818,0,0,0,0.05,1
1,0.0022934576,0.0038736843,0.0043721944,0,0,0,0.05,1
1,0.0023085151,0.003871317,0.004369507,0,0,0,0.05,1
1,0.0023235726,0.0038689496,0.0043668198,0,0,0,0.05,1
1,0.0023386301,0.0038665823,0.0043641327,0,0,0,0.05,1
1,0.0023536876,0.0038642149,0.0043614457,0,0,0,0.05,1
1,0.002368745,0.0038618476,0.0043587588,0,0,0,0.05,1
1,0.0023838025,0.0038594802,0.004356072,0,0,0,0.05,1
1,0.00239886,0.0038571129,0.0043533854,0,0,0,0.05,1
1,0.0024139175,0.0038547455,0.0043506989,0,0,0,0.05,1
1,0.0024289749,0.0038523782,0.0043480124,0,0,0,0.05,1
1,0.0024440324,0.0038500108,0.0043453261,0,0,0,0.05,1
1,0.0024590898,0.0038476435,0.00434264,0,0,0,0.05,1
1,0.0024741473,0.0038452762,0.0043399539,0,0,0,0.05,1
1,0.0024892047,0.0038429088,0.0043372679,0,0,0,0.05,1
1,0.0025042621,0.0038405415,0.0043345821,0,0,0,0.05,1
1,0.0025193196,0.0038381742,0.0043318963,0,0,0,0.05,1
1,0.002534377,0.0038358068,0.0043292107,0,0,0,0.05,1
1,0.0025494344,0.0038334395,0.0043265252,0,0,0,0.05,1
1,0.0025644918,0.0038310722,0.0043238399,0,0,0,0.05,1
1,0.0025795492,0.0038287048,0.0043211546,0,0,0,0.05,1
1,0.0025946066,0.0038263375,0.0043184694,0,0,0,0.05,1
1,0.002609664,0.0038239702,0.0043157844,0,0,0,0.05,1
1,0.0026247214,0.0038216029,0.0043130995,0,0,0,0.05,1
1,0.0026397788,0.0038192355,0.0043104147,0,0,0,0.05,1
1,0.0026548362,0.0038168682,0.00430773,0,0,0,0.05,1
1,0.0026698935,0.0038145009,0.0043050454,0,0,0,0.05,1
1,0.0026849509,0.0038121336,0.0043023609,0,0,0,0.05,1
1,0.0027000083,0.0038097663,0.0042996766,0,0,0,0.05,1
1,0.0027150656,0.0038073989,0.0042969924,0,0,0,0.05,1
1,0.002730123,0.0038050316,0.0042943082,0,0,0,0.05,1
1,0.0027451803,0.0038026643,0.0042916242,0,0,0,0.05,1
1,0.0027602376,0.003800297,0.0042889403,0,0,0,0.05,1
1,0.002775295,0.0037979297,0.0042862566,0,0,0,0.05,1
1,0.0027903523,0.0037955624,0.0042835729,0,0,0,0.05,1
1,0.0028054096,0.0037931951,0.0042808894,0,0,0,0.05,1
1,0.0028204669,0.0037908277,0.004278206,0,0,0,0.05,1
1,0.0028355242,0.0037884604,0.0042755226,0,0,0,0.05,1
1,0.0028505815,0.0037860931,0.0042728394,0,0,0,0.05,1
1,0.0028656388,0.0037837258,0.0042701564,0,0,0,0.05,1
1,0.0028806961,0.0037813585,0.0042674734,0,0,0,0.05,1
1,0.0028957534,0.0037789912,0.0042647905,0,0,0,0.05,1
1,0.0029108107,0.0037766239,0.0042621078,0,0,0,0.05,1
1,0.002925868,0.0037742566,0.0042594252,0,0,0,0.05,1
1,0.0029409253,0.0037718893,0.0042567427,0,0,0,0.05,1
1,0.0029559825,0.003769522,0.0042540603,0,0,0,0.05,1
1,0.0029710398,0.0037671547,0.004251378,0,0,0,0.05,1
1,0.002986097,0.0037647874,0.0042486959,0,0,0,0.05,1
1,0.0030011543,0.0037624201,0.0042460138,0,0,0,0.05,1
1,0.0030162115,0.0037600529,0.0042433319,0,0,0,0.05,1
1,0.0030312688,0.0037576856,0.0042406501,0,0,0,0.05,1
1,0.003046326,0.0037553183,0.0042379684,0,0,0,0.05,1
1,0.0030613832,0.003752951,0.0042352868,0,0,0,0.05,1
1,0.0030764405,0.0037505837,0.0042326053,0,0,0,0.05,1
1,0.0030914977,0.0037482164,0.004229924,0,0,0,0.05,1
1,0.0031065549,0.0037458491,0.0042272427,0,0,0,0.05,1
1,0.0031216121,0.0037434818,0.0042245616,0,0,0,0.05,1
1,0.0031366693,0.0037411146,0.0042218806,0,0,0,0.05,1
1,0.0031517265,0.0037387473,0.0042191997,0,0,0,0.05,1
1,0.0031667837,0.00373638,0.0042165189,0,0,0,0.05,1
1,0.0031818408,0.0037340127,0.0042138383,0,0,0,0.05,1
1,0.003196898,0.0037316454,0.0042111577,0,0,0,0.05,1
1,0.0032119552,0.0037292782,0.0042084773,0,0,0,0.05,1
1,0.0032270124,0.0037269109,0.004205797,0,0,0,0.05,1
1,0.0032420695,0.0037245436,0.0042031168,0,0,0,0.05,1
1,0.0032571267,0.0037221764,0.0042004367,0,0,0,0.05,1
1,0.0032721838,0.0037198091,0.0041977567,0,0,0,0.05,1
1,0.003287241,0.0037174418,0.0041950768,0,0,0,0.05,1
1,0.0033022981,0.0037150745,0.0041923971,0,0,0,0.05,1
1,0.0033173552,0.0037127073,0.0041897175,0,0,0,0.05,1
